text,actual,predicted,confidence
"I have to see in what cases can I request refunds, help me",check_refund_policy,check_refund_policy,0.995063075924916
"you aren't helpful, assistance chatting with an operator",contact_human_agent,contact_human_agent,0.9928494615810908
another {{Account Type}} account,create_account,create_account,0.9827969665165616
need help to make an order,place_order,place_order,0.9895165924466024
there are errors setting the secondary delivery address up,set_up_shipping_address,set_up_shipping_address,0.9956581385832658
where could I see if there is anything new on my refund?,track_refund,track_refund,0.993250367645136
where do i track order {{Order Number}},track_order,track_order,0.9954644277388472
I want help to inform of an issue with a sign-up,registration_problems,registration_problems,0.9952042353760687
can you help me modifying my delivery address?,change_shipping_address,change_shipping_address,0.9964106737801529
problems with my password recovery,recover_password,recover_password,0.9934420998458332
I need assistance checking the goddamn early exit penalty,check_cancellation_fee,check_cancellation_fee,0.9893006483826864
"I cannot open a user account, can I report a sign-up error?",registration_problems,registration_problems,0.9948643928283532
I call to check when my article is going to arrive,delivery_period,delivery_period,0.9951870507024271
can you help me to acquire an few of your product?,place_order,place_order,0.9944268492068676
"I would like to edit my personal information, I need help",edit_account,edit_account,0.9924822533999805
notify of problems creating user,registration_problems,registration_problems,0.9885416389734827
do you deliver to {{Delivery City}}?,delivery_options,delivery_options,0.994923928965295
I'd like to make a customer reclamation against ur business,complaint,complaint,0.9954490526092793
i cannot remove an article from purchase {{Order Number}},change_order,change_order,0.9928845892695488
is it possible to notify of problems with sign-up?,registration_problems,registration_problems,0.9926027928322857
I need assistance to inform of a problem with payments,payment_issue,payment_issue,0.9945738858021701
seeing invoice #37777,check_invoice,check_invoice,0.9925470932542101
i do not know what  i need to do to receive the newsletter,newsletter_subscription,newsletter_subscription,0.9920916043381239
modifying info on {{Account Category}} account,edit_account,edit_account,0.996721359361656
i want help trying to change the address,change_shipping_address,change_shipping_address,0.9909273377033468
need assistance to see if there is anything new on my rebate,track_refund,track_refund,0.9942350021877022
is it possible to unsubscribe from the company newsletter,newsletter_subscription,newsletter_subscription,0.9948345554518503
editing order {{Order Number}},change_order,change_order,0.9825143421086079
wanna see ur refund polcy,check_refund_policy,check_refund_policy,0.989428202888805
ya have an address to submit my feedback for ur products,review,review,0.9974147390668606
checking invoices from {{Person Name}},check_invoice,check_invoice,0.9923958210466619
cancelling order {{Order Number}},cancel_order,cancel_order,0.9926886163297425
can you help me make a clain against your business?,complaint,complaint,0.9928503322722283
I have got to leave my feedback about a service,review,review,0.9960434283102227
is there an address to send feedback for ur products,review,review,0.9974399041757946
"I need to see the termination penalty, how can I do it?",check_cancellation_fee,check_cancellation_fee,0.9926153362414077
"I ain't happy with your work, I need to make a claim",complaint,complaint,0.9908395250048789
i have to sign up to the corporae newsletter help me,newsletter_subscription,newsletter_subscription,0.9956775730638983
how to see ur allowed payment modalities,check_payment_methods,check_payment_methods,0.9960105178317757
i need assistance to speak with customer service,contact_customer_service,contact_customer_service,0.9958478447613723
where do I check the reimbursement current status?,track_refund,track_refund,0.992548195445259
where to  see how soon can I expect my order?,delivery_period,delivery_period,0.9957697738875485
I need to file a complaint,complaint,complaint,0.9947154979320407
I am trying to inform of a trouble with online payment,payment_issue,payment_issue,0.9956989447318244
"I expect a restitution of {{Currency Symbol}}{{Refund Amount}}, was it processed",track_refund,track_refund,0.9956634973324663
i have got to swap  an item of order {{Order Number}},change_order,change_order,0.9944929614784636
i do not know how to close my {{Account Type}} account,delete_account,delete_account,0.9954239474134693
i do not know how to edit my delivery address,change_shipping_address,change_shipping_address,0.9939227801432411
assistance to check hw soon can i expect the order,delivery_period,delivery_period,0.9941062453881377
help to check how long it takes for the package to asrrive,delivery_period,delivery_period,0.9936258564991486
can you help me to check what shipment methods I have?,delivery_options,delivery_options,0.9950260331133552
chcek order {{Order Number}} current status,track_order,track_order,0.9957547373243422
would it be possible to notify of a fucking signup error?,registration_problems,registration_problems,0.9853678290290143
I don't know what I need to do to check the invoice #37777,check_invoice,check_invoice,0.9900664097193018
chnaging order {{Order Number}},change_order,change_order,0.9321888299909413
change to the gold account,switch_account,switch_account,0.9961519181561678
is it possible toi chat with somebody?,contact_human_agent,contact_human_agent,0.9909398550493703
"I have got to earn several of your item, can you help me?",place_order,place_order,0.9925664778973187
need to edit the personal data could i get some help,edit_account,edit_account,0.9874721816009902
I want help to lodge a claim against your company,complaint,complaint,0.9954348569911158
I'd like to acquire some of ur item how do i do it,place_order,place_order,0.9899493108287577
how can i add an item to purchase {{Order Number}},change_order,change_order,0.9945833606166916
edit info on {{Account Category}} account,edit_account,edit_account,0.9957634812414936
can you help me making a complaint?,complaint,complaint,0.9911331897599607
how could I get information aout an address update?,change_shipping_address,change_shipping_address,0.9820177197483503
i mised some items in purchase {{Order Number}} can i add them,change_order,change_order,0.9842753155554677
will you show me how soon can I expect my purchase?,delivery_period,delivery_period,0.9933137785065762
switch to freemium account,switch_account,switch_account,0.9927949348918302
I want help checking how long the shipment takes,delivery_period,delivery_period,0.992270275447269
how to use the pro profile?,switch_account,switch_account,0.99576566286981
i cannot find the withdrawal prnalties,check_cancellation_fee,check_cancellation_fee,0.9942278467900582
I do not know what to do to notify of a signup error,registration_problems,registration_problems,0.992938867770255
want assistance ot close my standard account,delete_account,delete_account,0.9950378436279855
switch to {{Account Type}} account,switch_account,switch_account,0.9949999008500812
can you help me open a platinum account for my dad?,create_account,create_account,0.995511250027418
whzt do i need to do to ask for reimbursements of money,get_refund,get_refund,0.994561639926557
could you help me creating a new bloody freemium account?,create_account,create_account,0.9920163940718002
what do i need to do to get in touch with customer support,contact_customer_service,contact_customer_service,0.9915490310557568
I want to know more about opening a standard account,create_account,create_account,0.9949125288351547
opening new premium account for daughter,create_account,create_account,0.996025967600208
I need help to retrieve my user PIN code,recover_password,recover_password,0.9964585486836478
locate order {{Order Number}},track_order,track_order,0.9812064600736993
I need assistance retreiving my profile key,recover_password,recover_password,0.9898824905951272
what do I have to do to see the withdrawal charge?,check_cancellation_fee,check_cancellation_fee,0.9934693864577696
assistance to list your fucking accepted payment modalities,check_payment_methods,check_payment_methods,0.9953613995742435
I want assistance reporting an issue with a signup,registration_problems,registration_problems,0.9944840537565174
can you help me receiving your fucking corporate newslettee?,newsletter_subscription,newsletter_subscription,0.9918705042997122
need help to see how long it takes for my parcel to arrive,delivery_period,delivery_period,0.995197857669349
I don't know how I can correct the address,change_shipping_address,change_shipping_address,0.9954891729333076
what are the penalties for breaking the contract?,check_cancellation_fee,check_cancellation_fee,0.9925049883578588
"I paid {{Currency Symbol}}{{Refund Amount}} for this purchase, I have to get a damn refund",get_refund,get_refund,0.9948940431062135
open a {{Account Category}} account,create_account,create_account,0.9933068289979182
I do not know what todo to chat with a live agent,contact_human_agent,contact_human_agent,0.992091496440841
I need to  obtain a compensation of money,get_refund,get_refund,0.9963696276753614
i try to send some feedback for a product,review,review,0.99595073861279
update information on pro account,edit_account,edit_account,0.9958946118117553
ETA of purchase {{Order Number}},track_order,track_order,0.9254290360732836
change information on Freemiumaccount,edit_account,edit_account,0.9944361228819325
editting details on {{Account Type}} account,edit_account,edit_account,0.9949729699059825
I call to check how long it takes for the delivery to arrive,delivery_period,delivery_period,0.9963829609972676
I don't know how I can create a premium account,create_account,create_account,0.9936740044678031
can uhelp me canceling purchase {{Order Number}},cancel_order,cancel_order,0.9942012982625998
I want assistance checking the early exit fee,check_cancellation_fee,check_cancellation_fee,0.9916676540314989
new {{Account Type}} account,create_account,create_account,0.9901552942169589
ETA of purchase {{Order Number}},track_order,track_order,0.9254290360732836
I want assistance locating bill #12588,check_invoice,check_invoice,0.977756583590995
cancel my newsletter subscription,newsletter_subscription,newsletter_subscription,0.9971799939079705
help changing to the {{Account Type}} account,switch_account,switch_account,0.9954683284862065
I don't know what I have to do to download my invoice #12588,get_invoice,get_invoice,0.9929541422413269
download bill #00108,get_invoice,get_invoice,0.9951706077244543
want assistance to chat with a person,contact_human_agent,contact_human_agent,0.9941612263249548
need to see at what time customer assistance available is,contact_customer_service,contact_customer_service,0.9939531758254042
i cannot see the status of order {{Order Number}},track_order,track_order,0.9967639879468311
there are problems trying to update my shipping address,change_shipping_address,change_shipping_address,0.9966120256040392
I need help with canceling purchase {{Order Number}},cancel_order,cancel_order,0.995122033428006
I don't know what to do to get my bills from {{Person Name}},get_invoice,get_invoice,0.9934095288262342
could uhelp me switch  some articles of order {{Order Number}},change_order,change_order,0.9919696279082978
need assistance seeing ur money back guarantee,check_refund_policy,check_refund_policy,0.9920621184195234
I want help trying to correct my shipping address,change_shipping_address,change_shipping_address,0.9972320520228024
could you help me speak to somebody?,contact_human_agent,contact_human_agent,0.9914313764621735
I have to get compensations of money,get_refund,get_refund,0.9960474149692167
i expect a refund of {{Refund Amount}} dollars,track_refund,track_refund,0.9956864149387085
lodging consumer reclamation against urcompany,complaint,complaint,0.9952738034760801
customer complaint against your business,complaint,complaint,0.9956610904215673
seeing bills from {{Person Name}},check_invoice,check_invoice,0.9876005972330878
I have entered a wrong shipping address by mistae,change_shipping_address,change_shipping_address,0.9793843375951278
can you help me adding an itm to order {{Order Number}}?,change_order,change_order,0.986860568620099
do ya deliver to {{Delivery City}},delivery_options,delivery_options,0.9947656049026593
help me reporting problems with online payment,payment_issue,payment_issue,0.9958737893246846
i want assistance to talk to a person,contact_human_agent,contact_human_agent,0.993810380016547
want help updating the address,change_shipping_address,change_shipping_address,0.9961156976007056
help to swap an article of order {{Order Number}},change_order,change_order,0.9949227075077651
help lodging a customer complaint,complaint,complaint,0.9955489547617451
"I want to correct the info on my account, how do I do it?",edit_account,edit_account,0.9935736647582892
where can I acquire some products?,place_order,place_order,0.9948876048492097
"the damn shipping address has changed, can I correct it?",change_shipping_address,change_shipping_address,0.9957911511613972
where to acquire a few of ur item,place_order,place_order,0.9945668578201619
could you help me to change to the {{Account Category}} account?,switch_account,switch_account,0.9949151388064598
see bill from {{Person Name}},check_invoice,check_invoice,0.9919396612400898
can you help me see purchase {{Order Number}} status?,track_order,track_order,0.995137905747657
y i cant set the delivery adress valid up,set_up_shipping_address,set_up_shipping_address,0.9932206621027163
I need help trying to change my shipping address,change_shipping_address,change_shipping_address,0.996512352899375
I don't know what I need to do to change to the pro account,switch_account,switch_account,0.9938162181186154
"I do not need the {{Account Category}} account, help to delete it",delete_account,delete_account,0.995474146372964
where can i enter a secondary shipping adcress,set_up_shipping_address,set_up_shipping_address,0.9937394987002408
how can i get a refund,get_refund,get_refund,0.9908120959049227
notifying of payment problem,payment_issue,payment_issue,0.9949461844363569
i dont know how i can speak to customer support,contact_customer_service,contact_customer_service,0.9942221187999004
where do I see what hours I can contact customer service?,contact_customer_service,contact_customer_service,0.9958087666249628
where can I notify of problems with sign-up?,registration_problems,registration_problems,0.9949894820299011
want assistance to cancel order  {{Order Number}},cancel_order,cancel_order,0.9960735499724293
"I can't remember the PIN of my user, help restoring it",recover_password,recover_password,0.9947964406794103
i have chosen a wrong bloody delivery address by mistale,change_shipping_address,change_shipping_address,0.9910912230856544
want assistance to switch to the premium account,switch_account,switch_account,0.9955069282903809
I want assistancesubmitting the bloody new shipping address,set_up_shipping_address,set_up_shipping_address,0.9947145910185169
need hepl recovering my user profile PIN,recover_password,recover_password,0.9907291499801257
wanna obtain a reimbursement of money,get_refund,get_refund,0.9951309254063593
how to reset my account pwd,recover_password,recover_password,0.9960831846361381
i ahve got to shop an article will uhelp me,place_order,place_order,0.9810987423998626
I try to set  up my goddamn shipping address,set_up_shipping_address,set_up_shipping_address,0.9955966967996526
notify of issue with ergistration,registration_problems,registration_problems,0.9921556633920341
I would like to see how long reimbursements take,check_refund_policy,check_refund_policy,0.9922135193701044
i try to inform of troubles with online payments,payment_issue,payment_issue,0.9960007713690345
show me how long it normally takes for my item to arrive,delivery_period,delivery_period,0.9916206472423862
I don't know what I need to do to downloa the invoice #00108,get_invoice,get_invoice,0.9851437552637026
I don't know what to do to unsubscribe from the newslwtter,newsletter_subscription,newsletter_subscription,0.9914068962023316
help me check at what time i can contact cuswtomer support,contact_customer_service,contact_customer_service,0.9937429391270509
"I need to check the termination charge, how to do it?",check_cancellation_fee,check_cancellation_fee,0.9933681921816735
is it possible to place an order from {{Delivery City}}?,delivery_options,delivery_options,0.9924299842904943
can uhelp me to leave fedeback for ur company,review,review,0.9941012691240169
help checking the ETA o the purchase {{Order Number}},track_order,track_order,0.9960595685696351
help to see your money back policy,check_refund_policy,check_refund_policy,0.9944588371813384
I need assistance to make a complaint,complaint,complaint,0.9927430790238349
modify info on {{Account Category}} account,edit_account,edit_account,0.9961958846960672
i need help to delete an article from order {{Order Number}},change_order,change_order,0.9935864514952623
help me to check the withdrawal penalties,check_cancellation_fee,check_cancellation_fee,0.9951816575798192
I have a problem submitting the secondary delivery address,set_up_shipping_address,set_up_shipping_address,0.9968875785365646
want help to check when will my article arrive,delivery_period,delivery_period,0.9944312560969105
"I want to order a product, I need help",place_order,place_order,0.991156173558525
can you help me earning something?,place_order,place_order,0.9894805008016387
help to see if there is anything wrong with my restitution,track_refund,track_refund,0.9949477663914853
i do not know how to recover the pin code of my user profile,recover_password,recover_password,0.9947705159166507
assistance recovering my user account PIN,recover_password,recover_password,0.9946288135048914
help to reset my user account ipn code,recover_password,recover_password,0.9945467647104534
"I have to speak with customer support, how can I do it?",contact_customer_service,contact_customer_service,0.9944400601365584
"I would like to download my invoices from {{Person Name}}, help me",get_invoice,get_invoice,0.9922366816890479
how do I add several articles to purchase {{Order Number}}?,change_order,change_order,0.991770568905058
get invoice from {{Person Name}},get_invoice,get_invoice,0.9908399634633898
I want help to get compensations,get_refund,get_refund,0.989797556813563
informing of registration error,registration_problems,registration_problems,0.9961469864989678
want assistance to report an issue with sign-up,registration_problems,registration_problems,0.9950001195179446
help me create a {{Account Type}} account,create_account,create_account,0.9969948045354511
how do I check the accepted payment methods?,check_payment_methods,check_payment_methods,0.996303856893414
could you help me to send feedback about your company?,review,review,0.9945856183771199
can you help me talk with customer support?,contact_customer_service,contact_customer_service,0.9956420214034628
I want to leave an opniion for your company,review,review,0.9954889853946871
delieries to {{Delivery City}},delivery_options,delivery_options,0.9945732375766935
want assistance to create an standard account,create_account,create_account,0.9945138767758963
I do not know how I can enter a different shipping address,set_up_shipping_address,set_up_shipping_address,0.9939581085014977
I try to see the status of my newsletter subscription,newsletter_subscription,newsletter_subscription,0.989917882289198
wanna update the details on my account,edit_account,edit_account,0.9961126658708955
"I cannot afford order {{Order Number}}, I need help canceling it",cancel_order,cancel_order,0.9958529231540502
see the status of my newsletter subscription,newsletter_subscription,newsletter_subscription,0.9955564726742283
want assistance deleting some items from order {{Order Number}},change_order,change_order,0.9932280649452324
do you deliver to {{Delivery City}} ?,delivery_options,delivery_options,0.99490879902857
modifying details on pro account,edit_account,edit_account,0.996689928209843
editing data on standard account,edit_account,edit_account,0.9962658381742022
I want assistance changing to the pro account,switch_account,switch_account,0.9939046252615653
can uhelp me to reoort a trouble with payments,payment_issue,payment_issue,0.9935616197372886
can uhelp me to get the invoice #12588,get_invoice,get_invoice,0.9950058744184668
I want assistance to remove the standard account,delete_account,delete_account,0.9958165050828484
will you show me the termination charge?,check_cancellation_fee,check_cancellation_fee,0.9930121607050149
I do not know what I need to do to talk with a person,contact_human_agent,contact_human_agent,0.9913262503712571
"I want to see when my shipment is going to arrive, help me",delivery_period,delivery_period,0.9936050807669529
could ya help me checking the current status of my refund,track_refund,track_refund,0.9887241915381515
where could I inform of bloody issues with payment?,payment_issue,payment_issue,0.9938834569714707
I want help getting my invoices from {{Person Name}},get_invoice,get_invoice,0.9946274999379879
is it possible to talk to customer assistance?,contact_customer_service,contact_customer_service,0.9933980418791174
I want to send feedback,review,review,0.9940818077425773
what do i have to do to report errors with payments,payment_issue,payment_issue,0.9952154666724528
I need help making a claim against your business,complaint,complaint,0.9933767593834513
can uhelp me retrieving my user password,recover_password,recover_password,0.9950113428195114
need help to see at what time i can call customer support,contact_customer_service,contact_customer_service,0.9952840257089427
I don't know what I have to do to obtain a compensation,get_refund,get_refund,0.9921067744471689
I have an error changing the delivery address,change_shipping_address,change_shipping_address,0.9950042369493538
I need to notify of a bloody signup problem,registration_problems,registration_problems,0.991685507662538
help me seeing if there are any news on my reimbursement,track_refund,track_refund,0.9954590247411633
"I want to update the damn user data, how could I do it?",edit_account,edit_account,0.9887672722255045
I don't know how to cancel the {{Account Type}} account,delete_account,delete_account,0.99394560417277
how to cancel the subscriptipn to ur company newsletter,newsletter_subscription,newsletter_subscription,0.9968627228143712
want help seeing what delivery options are there,delivery_options,delivery_options,0.9934773053890869
I want assistance to request reimbursements of money,get_refund,get_refund,0.9949857655096777
want help seeing how long it takes for my order to arrive,delivery_period,delivery_period,0.9936490786055524
where do i see ur accepted payment options,check_payment_methods,check_payment_methods,0.9964189939189957
I want to see at what time I can contact customer assistance,contact_customer_service,contact_customer_service,0.9940192627478203
need to reset the password  of my user account,recover_password,recover_password,0.9962141971842557
"I am looking for shipping period, will you help me?",delivery_period,delivery_period,0.990271584066698
I want to know about editing the shipping address,change_shipping_address,change_shipping_address,0.9964870879607446
help me solve a trouble with online payments,payment_issue,payment_issue,0.9944010839621301
where can I check how soon can I expect the item?,delivery_period,delivery_period,0.9953577666564923
assistance seeing what shipping methods are there,delivery_options,delivery_options,0.9940985907248566
want assistance to file a complaint against ur company,complaint,complaint,0.9948672977762284
I need help reporting errors with a signup,registration_problems,registration_problems,0.9943809743805504
I want help checking the withdrawal penalty,check_cancellation_fee,check_cancellation_fee,0.9933771427721129
need to check in what cases can i request to be refunded,check_refund_policy,check_refund_policy,0.9953225663896305
I want  a {{Account Category}} account,create_account,create_account,0.9578765717218114
I'm very unhappyt with ur service i need to file a complaint,complaint,complaint,0.9942919609531891
I want assistance to see my invoices from {{Person Name}},check_invoice,check_invoice,0.9952880311823112
checking bill #37777,check_invoice,check_invoice,0.9935815730684862
how can i see the status of purchase {{Order Number}},track_order,track_order,0.9959811212283839
"I want to see when will my package arrive, can you help me?",delivery_period,delivery_period,0.9922543466254578
remove standard account,delete_account,delete_account,0.9926327897331015
sign up to the newsletter,newsletter_subscription,newsletter_subscription,0.9965151186140124
I don't know what to do to download my bill #12588,get_invoice,get_invoice,0.9935681510048333
help me filing a reclamation against your business,complaint,complaint,0.9954079983281526
what do i need to do to correct my shipping address,change_shipping_address,change_shipping_address,0.9946531831769194
modifying premium account,edit_account,edit_account,0.9915022418437411
I have to check the termination fees,check_cancellation_fee,check_cancellation_fee,0.9951871675302906
want assistance getting a rebate,get_refund,get_refund,0.8019444261719603
problems with cancelling purchase {{Order Number}},cancel_order,cancel_order,0.994828626565397
can I check what hours I can reach customer support?,contact_customer_service,contact_customer_service,0.9951564085639711
wanna download invoice #37777 could ya help me,get_invoice,get_invoice,0.9910142951489046
check cancellation fee,check_cancellation_fee,check_cancellation_fee,0.9901351173255639
I try to see in which situationscan I ask for refunds,check_refund_policy,check_refund_policy,0.9955005478148972
there are problems entering my delivery address,set_up_shipping_address,set_up_shipping_address,0.9915855205626224
i need assistance to enter m secondary delivery address,set_up_shipping_address,set_up_shipping_address,0.996608132480396
how can I earn some of your article?,place_order,place_order,0.9942555220585082
can you help me to use the {{Account Type}} profile?,switch_account,switch_account,0.996294380148289
any news on my bloody reimbursement,track_refund,track_refund,0.8938236076613709
I am trying to see when will my item arrive,delivery_period,delivery_period,0.9941558861623894
have problems with the removal of a {{Account Type}} account,delete_account,delete_account,0.995173298229142
I need help seeing a what time customer service available is,contact_customer_service,contact_customer_service,0.9928579144765322
I don't know how I could check my bill from {{Person Name}},check_invoice,check_invoice,0.9909302122481041
how can i remove some articles from purchase {{Order Number}},change_order,change_order,0.9943384809038992
ser the bill #37777,check_invoice,check_invoice,0.9035934921178678
I want help to download the invoice #85632,get_invoice,get_invoice,0.9956447315282099
i do notknow what i have to do to get the bill #85632,get_invoice,get_invoice,0.9921851364720582
update data on {{Account Type}} account,edit_account,edit_account,0.9971075742209795
I need assistance listing the available payment methods,check_payment_methods,check_payment_methods,0.9955453510966658
how do i edit purchase {{Order Number}},change_order,change_order,0.9937374630303268
could you help me to sign up to the corporate newsletter?,newsletter_subscription,newsletter_subscription,0.9949606815323676
help to see your accepted payment options,check_payment_methods,check_payment_methods,0.9968924731091081
I am calling to see how soon can I expect the shipment,delivery_period,delivery_period,0.9939993839339937
I have errors trying to modify my delivery address,change_shipping_address,change_shipping_address,0.9963757532867324
i need assistance reporting payment  problems,payment_issue,payment_issue,0.9934357889900253
shipments to {{Delivery City}},delivery_options,delivery_options,0.9954589618152707
report registration problem,registration_problems,registration_problems,0.9965264543378703
see under what circumstances can I ask for a refund,check_refund_policy,check_refund_policy,0.9941597591476864
check invoices from eleven months ago,check_invoice,check_invoice,0.9893835112210357
downloading bills from {{Person Name}},get_invoice,get_invoice,0.9928964997321695
wanna set my secondary delivery address up,set_up_shipping_address,set_up_shipping_address,0.996331508326997
i have paid {{Currency Symbol}}{{Refund Amount}} for this item i wanna obtai a rebate,get_refund,get_refund,0.9938634303124032
I have problems setting a new delivery address up,set_up_shipping_address,set_up_shipping_address,0.9958525838571467
I need to check at what time I can reach custome assistance,contact_customer_service,contact_customer_service,0.9925203519042851
tell me at what time I can reach customer support,contact_customer_service,contact_customer_service,0.9948680314822064
i have to shop several of ur article how to do it,place_order,place_order,0.9928434603518496
help me recover my user password,recover_password,recover_password,0.9961880531366313
assistance to see in which situations can i request refunds,check_refund_policy,check_refund_policy,0.9959374447084081
can i submit the secondary delivery address,set_up_shipping_address,set_up_shipping_address,0.9972202645292181
i want help taking a quick look at the bill #85632,check_invoice,check_invoice,0.9944976866598823
I do not know what to do to remove a {{Account Type}} account,delete_account,delete_account,0.9927271191833692
how could I cancel purchase {{Order Number}}?,cancel_order,cancel_order,0.9910588180411432
what do I need to do to check your money back guarantee?,check_refund_policy,check_refund_policy,0.9922502534550683
I want assistance to talk with a human agent,contact_human_agent,contact_human_agent,0.9940039317848193
i have to open a platinum account,create_account,create_account,0.9952334517548423
I need help seeing your payment options,check_payment_methods,check_payment_methods,0.9949025196040596
what do i need to do to report prbolems with payment,payment_issue,payment_issue,0.9945613881737353
I do not know how to see the early termination penalty,check_cancellation_fee,check_cancellation_fee,0.9944612321268549
problems entering my delivery address,set_up_shipping_address,set_up_shipping_address,0.9930078544559274
want assistance to check in what casew can I request refunds,check_refund_policy,check_refund_policy,0.9890102127154551
where to see if there are any updates on my restitution,track_refund,track_refund,0.9956251718672413
assistance checking how long the delivery takes,delivery_period,delivery_period,0.9875165027639691
"I want to file a customer reclamation, how do I do it?",complaint,complaint,0.9943288099209439
I would like to see the termination fee,check_cancellation_fee,check_cancellation_fee,0.9916970545711029
i need assistance talking to an assistant,contact_human_agent,contact_human_agent,0.9906587762110194
can uhelp me change the data on my profile,edit_account,edit_account,0.99082762558144
help me to see in what cases can i ask for my money back,check_refund_policy,check_refund_policy,0.9948370153855426
I am trying to sign up to the newsletter,newsletter_subscription,newsletter_subscription,0.9948758108193857
I do not know how I can sign up to the newsletter,newsletter_subscription,newsletter_subscription,0.9926025374511976
want assistance lising your accepted payment methods,check_payment_methods,check_payment_methods,0.994100113618941
I'm trying to see the early termination charge,check_cancellation_fee,check_cancellation_fee,0.9952465148742652
i need help to see my bill from {{Person Name}},check_invoice,check_invoice,0.9953400527733641
"I have to submit my new delivery address, will you help me?",set_up_shipping_address,set_up_shipping_address,0.9959033058417311
show me your allowed payment options,check_payment_methods,check_payment_methods,0.996351790517228
how do I check the methods for shipping?,delivery_options,delivery_options,0.9955650287567394
where could i see the eta of order {{Order Number}},track_order,track_order,0.9966591296940709
I try to talk to a live agent,contact_human_agent,contact_human_agent,0.9946442494209541
change information on pro account,edit_account,edit_account,0.9949661089319791
withdrawal hcarge,check_cancellation_fee,check_cancellation_fee,0.9921156435241457
is it possible to take a quick look at my billl #85632,check_invoice,check_invoice,0.9926135848030332
assistance seeing in what cases can I ask to be reimbursed,check_refund_policy,check_refund_policy,0.9940053411973563
editdata on premium account,edit_account,edit_account,0.9953832339990726
correct information on {{Account Category}} account,edit_account,edit_account,0.994325889375335
"I need to check my bill #12588, could you help me?",check_invoice,check_invoice,0.9910828112237562
how do i ese when will my package arrive,delivery_period,delivery_period,0.9929474409383391
I do not know what to do to report errors with registrations,registration_problems,registration_problems,0.9935698829923539
where to update the shipping address?,change_shipping_address,change_shipping_address,0.9971446078734423
what do i have to do to contact an agent,contact_human_agent,contact_human_agent,0.9924636542318126
how do i check order {{Order Number}} current status,track_order,track_order,0.996428111116388
I do not know what to do to earn some items,place_order,place_order,0.9916733028189731
where to purchase several products?,place_order,place_order,0.9954718008915225
update purchase {{Order Number}},change_order,change_order,0.9847139813525961
I want to correct purchase {{Order Number}},change_order,change_order,0.993291616282498
need help with canceling purchase {{Order Number}},cancel_order,cancel_order,0.995133844137689
I try to check in which situations can I ask for a refund,check_refund_policy,check_refund_policy,0.9957932318128618
I'm waiting for a refund of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.9950672552276384
I want to notify of problems with signup,registration_problems,registration_problems,0.9944401834591879
there are issues submitting a different delivery address,set_up_shipping_address,set_up_shipping_address,0.9962186457710439
do you edliver to {{Delivery Country}}?,delivery_options,delivery_options,0.9949183126645277
i have got to download the bill #85632 how do i do it,get_invoice,get_invoice,0.9908347925821198
how can I cancel my subscription to the newsletter?,newsletter_subscription,newsletter_subscription,0.9973823559284822
I have got to check what delivery methods I can choose,delivery_options,delivery_options,0.9946571342944303
issue setting up another delivery address,set_up_shipping_address,set_up_shipping_address,0.9962579083350294
I have to make a reclamation,complaint,complaint,0.9947238848913852
I don't know how I can see the termination charges,check_cancellation_fee,check_cancellation_fee,0.9931004200468773
help me to set my new shipping address up,set_up_shipping_address,set_up_shipping_address,0.997816858766657
see in what situations can I ask to be refunded,check_refund_policy,check_refund_policy,0.995249753930238
want assistance updating my account,edit_account,edit_account,0.987412296099231
I am trying to see how soon can I expect my shipment,delivery_period,delivery_period,0.9958824184607881
I need assistance to correct the delivery address,change_shipping_address,change_shipping_address,0.9960845123572248
is there a method to leave a comment for your products?,review,review,0.9956350884768569
how to unsubscribe from ur company newsletter,newsletter_subscription,newsletter_subscription,0.9959510825407766
need help to see in what cases can I ask for reimbursements,check_refund_policy,check_refund_policy,0.9957308003955355
question about the cancellation of a {{Account Category}} account,delete_account,delete_account,0.997274694444584
i do not kow how i can create a {{Account Type}} account,create_account,create_account,0.9942847065007605
I have to know if there is anything wrong with the rebate,track_refund,track_refund,0.9934503404741456
I can't remove some articles from purchase {{Order Number}},change_order,change_order,0.9928010262888826
could I edit the goddamn information on my user?,edit_account,edit_account,0.9931188199605435
problems with deleting some productsfrom order {{Order Number}},change_order,change_order,0.993423471640669
want assistance to update the address,change_shipping_address,change_shipping_address,0.9956321432951946
see in what situations can I ask for a refund,check_refund_policy,check_refund_policy,0.9954489156319671
how can I lodge a customer claim?,complaint,complaint,0.9957754207397924
I need help to reset the password of my profile,recover_password,recover_password,0.9951705924488513
I want assistance placing an order,place_order,place_order,0.9861939996620369
I need to see how soon can I expect my damn order,delivery_period,delivery_period,0.9944213464486659
update purchase732201349959,change_order,change_order,0.7136999097701655
what do I need to do to check the termination charge?,check_cancellation_fee,check_cancellation_fee,0.9932309836362081
need assistance to get the invoices from {{Person Name}},get_invoice,get_invoice,0.995281550606922
help writing a review for your company,review,review,0.9951456618655682
I do not know what to do to get my bills from {{Person Name}},get_invoice,get_invoice,0.9931411744836188
I am trying to unsubscribe to your company newsletter,newsletter_subscription,newsletter_subscription,0.996773304630466
I want assistance sending feedback for a product,review,review,0.9947504736363605
I want help seeing in which cases can I ask to be refunded,check_refund_policy,check_refund_policy,0.9943895605010703
I need assistance leaving an opinion for yor services,review,review,0.9944403273445169
help me to call customer support,contact_customer_service,contact_customer_service,0.9964414817773739
